split,image_name,image_path,absolute_path,annotation_path,label,class_name
validation,3.png,images\validation\3.png,C:\Users\Hp\Downloads\BCData\BCData\images\validation\3.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\validation\positive\3.h5,1,positive
validation,30.png,images\validation\30.png,C:\Users\Hp\Downloads\BCData\BCData\images\validation\30.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\validation\positive\30.h5,1,positive
validation,31.png,images\validation\31.png,C:\Users\Hp\Downloads\BCData\BCData\images\validation\31.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\validation\positive\31.h5,1,positive
validation,32.png,images\validation\32.png,C:\Users\Hp\Downloads\BCData\BCData\images\validation\32.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\validation\positive\32.h5,1,positive
validation,33.png,images\validation\33.png,C:\Users\Hp\Downloads\BCData\BCData\images\validation\33.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\validation\positive\33.h5,1,positive
validation,34.png,images\validation\34.png,C:\Users\Hp\Downloads\BCData\BCData\images\validation\34.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\validation\positive\34.h5,1,positive
validation,35.png,images\validation\35.png,C:\Users\Hp\Downloads\BCData\BCData\images\validation\35.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\validation\positive\35.h5,1,positive
validation,36.png,images\validation\36.png,C:\Users\Hp\Downloads\BCData\BCData\images\validation\36.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\validation\positive\36.h5,1,positive
validation,37.png,images\validation\37.png,C:\Users\Hp\Downloads\BCData\BCData\images\validation\37.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\validation\positive\37.h5,1,positive
validation,38.png,images\validation\38.png,C:\Users\Hp\Downloads\BCData\BCData\images\validation\38.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\validation\positive\38.h5,1,positive
validation,39.png,images\validation\39.png,C:\Users\Hp\Downloads\BCData\BCData\images\validation\39.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\validation\positive\39.h5,1,positive
validation,4.png,images\validation\4.png,C:\Users\Hp\Downloads\BCData\BCData\images\validation\4.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\validation\positive\4.h5,1,positive
validation,40.png,images\validation\40.png,C:\Users\Hp\Downloads\BCData\BCData\images\validation\40.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\validation\positive\40.h5,1,positive
validation,41.png,images\validation\41.png,C:\Users\Hp\Downloads\BCData\BCData\images\validation\41.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\validation\positive\41.h5,1,positive
validation,42.png,images\validation\42.png,C:\Users\Hp\Downloads\BCData\BCData\images\validation\42.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\validation\positive\42.h5,1,positive
validation,43.png,images\validation\43.png,C:\Users\Hp\Downloads\BCData\BCData\images\validation\43.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\validation\positive\43.h5,1,positive
validation,44.png,images\validation\44.png,C:\Users\Hp\Downloads\BCData\BCData\images\validation\44.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\validation\positive\44.h5,1,positive
validation,45.png,images\validation\45.png,C:\Users\Hp\Downloads\BCData\BCData\images\validation\45.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\validation\positive\45.h5,1,positive
validation,46.png,images\validation\46.png,C:\Users\Hp\Downloads\BCData\BCData\images\validation\46.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\validation\positive\46.h5,1,positive
validation,47.png,images\validation\47.png,C:\Users\Hp\Downloads\BCData\BCData\images\validation\47.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\validation\positive\47.h5,1,positive
validation,48.png,images\validation\48.png,C:\Users\Hp\Downloads\BCData\BCData\images\validation\48.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\validation\positive\48.h5,1,positive
validation,49.png,images\validation\49.png,C:\Users\Hp\Downloads\BCData\BCData\images\validation\49.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\validation\positive\49.h5,1,positive
validation,5.png,images\validation\5.png,C:\Users\Hp\Downloads\BCData\BCData\images\validation\5.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\validation\positive\5.h5,1,positive
validation,50.png,images\validation\50.png,C:\Users\Hp\Downloads\BCData\BCData\images\validation\50.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\validation\positive\50.h5,1,positive
validation,51.png,images\validation\51.png,C:\Users\Hp\Downloads\BCData\BCData\images\validation\51.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\validation\positive\51.h5,1,positive
validation,52.png,images\validation\52.png,C:\Users\Hp\Downloads\BCData\BCData\images\validation\52.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\validation\positive\52.h5,1,positive
validation,53.png,images\validation\53.png,C:\Users\Hp\Downloads\BCData\BCData\images\validation\53.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\validation\positive\53.h5,1,positive
validation,54.png,images\validation\54.png,C:\Users\Hp\Downloads\BCData\BCData\images\validation\54.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\validation\positive\54.h5,1,positive
validation,55.png,images\validation\55.png,C:\Users\Hp\Downloads\BCData\BCData\images\validation\55.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\validation\positive\55.h5,1,positive
validation,56.png,images\validation\56.png,C:\Users\Hp\Downloads\BCData\BCData\images\validation\56.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\validation\positive\56.h5,1,positive
validation,57.png,images\validation\57.png,C:\Users\Hp\Downloads\BCData\BCData\images\validation\57.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\validation\positive\57.h5,1,positive
validation,58.png,images\validation\58.png,C:\Users\Hp\Downloads\BCData\BCData\images\validation\58.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\validation\positive\58.h5,1,positive
validation,59.png,images\validation\59.png,C:\Users\Hp\Downloads\BCData\BCData\images\validation\59.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\validation\positive\59.h5,1,positive
validation,6.png,images\validation\6.png,C:\Users\Hp\Downloads\BCData\BCData\images\validation\6.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\validation\positive\6.h5,1,positive
validation,60.png,images\validation\60.png,C:\Users\Hp\Downloads\BCData\BCData\images\validation\60.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\validation\positive\60.h5,1,positive
validation,61.png,images\validation\61.png,C:\Users\Hp\Downloads\BCData\BCData\images\validation\61.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\validation\positive\61.h5,1,positive
validation,62.png,images\validation\62.png,C:\Users\Hp\Downloads\BCData\BCData\images\validation\62.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\validation\positive\62.h5,1,positive
validation,63.png,images\validation\63.png,C:\Users\Hp\Downloads\BCData\BCData\images\validation\63.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\validation\positive\63.h5,1,positive
validation,64.png,images\validation\64.png,C:\Users\Hp\Downloads\BCData\BCData\images\validation\64.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\validation\positive\64.h5,1,positive
validation,65.png,images\validation\65.png,C:\Users\Hp\Downloads\BCData\BCData\images\validation\65.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\validation\positive\65.h5,1,positive
validation,66.png,images\validation\66.png,C:\Users\Hp\Downloads\BCData\BCData\images\validation\66.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\validation\positive\66.h5,1,positive
validation,67.png,images\validation\67.png,C:\Users\Hp\Downloads\BCData\BCData\images\validation\67.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\validation\positive\67.h5,1,positive
validation,68.png,images\validation\68.png,C:\Users\Hp\Downloads\BCData\BCData\images\validation\68.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\validation\positive\68.h5,1,positive
validation,69.png,images\validation\69.png,C:\Users\Hp\Downloads\BCData\BCData\images\validation\69.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\validation\positive\69.h5,1,positive
validation,7.png,images\validation\7.png,C:\Users\Hp\Downloads\BCData\BCData\images\validation\7.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\validation\positive\7.h5,1,positive
validation,70.png,images\validation\70.png,C:\Users\Hp\Downloads\BCData\BCData\images\validation\70.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\validation\positive\70.h5,1,positive
validation,71.png,images\validation\71.png,C:\Users\Hp\Downloads\BCData\BCData\images\validation\71.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\validation\positive\71.h5,1,positive
validation,72.png,images\validation\72.png,C:\Users\Hp\Downloads\BCData\BCData\images\validation\72.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\validation\positive\72.h5,1,positive
validation,73.png,images\validation\73.png,C:\Users\Hp\Downloads\BCData\BCData\images\validation\73.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\validation\positive\73.h5,1,positive
validation,74.png,images\validation\74.png,C:\Users\Hp\Downloads\BCData\BCData\images\validation\74.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\validation\positive\74.h5,1,positive
validation,75.png,images\validation\75.png,C:\Users\Hp\Downloads\BCData\BCData\images\validation\75.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\validation\positive\75.h5,1,positive
validation,76.png,images\validation\76.png,C:\Users\Hp\Downloads\BCData\BCData\images\validation\76.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\validation\positive\76.h5,1,positive
validation,77.png,images\validation\77.png,C:\Users\Hp\Downloads\BCData\BCData\images\validation\77.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\validation\positive\77.h5,1,positive
validation,78.png,images\validation\78.png,C:\Users\Hp\Downloads\BCData\BCData\images\validation\78.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\validation\positive\78.h5,1,positive
validation,79.png,images\validation\79.png,C:\Users\Hp\Downloads\BCData\BCData\images\validation\79.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\validation\positive\79.h5,1,positive
validation,8.png,images\validation\8.png,C:\Users\Hp\Downloads\BCData\BCData\images\validation\8.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\validation\positive\8.h5,1,positive
validation,80.png,images\validation\80.png,C:\Users\Hp\Downloads\BCData\BCData\images\validation\80.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\validation\positive\80.h5,1,positive
validation,81.png,images\validation\81.png,C:\Users\Hp\Downloads\BCData\BCData\images\validation\81.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\validation\positive\81.h5,1,positive
validation,82.png,images\validation\82.png,C:\Users\Hp\Downloads\BCData\BCData\images\validation\82.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\validation\positive\82.h5,1,positive
validation,83.png,images\validation\83.png,C:\Users\Hp\Downloads\BCData\BCData\images\validation\83.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\validation\positive\83.h5,1,positive
validation,84.png,images\validation\84.png,C:\Users\Hp\Downloads\BCData\BCData\images\validation\84.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\validation\positive\84.h5,1,positive
validation,85.png,images\validation\85.png,C:\Users\Hp\Downloads\BCData\BCData\images\validation\85.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\validation\positive\85.h5,1,positive
validation,86.png,images\validation\86.png,C:\Users\Hp\Downloads\BCData\BCData\images\validation\86.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\validation\positive\86.h5,1,positive
validation,87.png,images\validation\87.png,C:\Users\Hp\Downloads\BCData\BCData\images\validation\87.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\validation\positive\87.h5,1,positive
validation,88.png,images\validation\88.png,C:\Users\Hp\Downloads\BCData\BCData\images\validation\88.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\validation\positive\88.h5,1,positive
validation,89.png,images\validation\89.png,C:\Users\Hp\Downloads\BCData\BCData\images\validation\89.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\validation\positive\89.h5,1,positive
validation,9.png,images\validation\9.png,C:\Users\Hp\Downloads\BCData\BCData\images\validation\9.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\validation\positive\9.h5,1,positive
validation,90.png,images\validation\90.png,C:\Users\Hp\Downloads\BCData\BCData\images\validation\90.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\validation\positive\90.h5,1,positive
validation,91.png,images\validation\91.png,C:\Users\Hp\Downloads\BCData\BCData\images\validation\91.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\validation\positive\91.h5,1,positive
validation,92.png,images\validation\92.png,C:\Users\Hp\Downloads\BCData\BCData\images\validation\92.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\validation\positive\92.h5,1,positive
validation,93.png,images\validation\93.png,C:\Users\Hp\Downloads\BCData\BCData\images\validation\93.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\validation\positive\93.h5,1,positive
validation,94.png,images\validation\94.png,C:\Users\Hp\Downloads\BCData\BCData\images\validation\94.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\validation\positive\94.h5,1,positive
validation,95.png,images\validation\95.png,C:\Users\Hp\Downloads\BCData\BCData\images\validation\95.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\validation\positive\95.h5,1,positive
validation,96.png,images\validation\96.png,C:\Users\Hp\Downloads\BCData\BCData\images\validation\96.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\validation\positive\96.h5,1,positive
validation,97.png,images\validation\97.png,C:\Users\Hp\Downloads\BCData\BCData\images\validation\97.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\validation\positive\97.h5,1,positive
validation,98.png,images\validation\98.png,C:\Users\Hp\Downloads\BCData\BCData\images\validation\98.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\validation\positive\98.h5,1,positive
validation,99.png,images\validation\99.png,C:\Users\Hp\Downloads\BCData\BCData\images\validation\99.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\validation\positive\99.h5,1,positive
test,0.png,images\test\0.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\0.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\0.h5,1,positive
test,1.png,images\test\1.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\1.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\1.h5,1,positive
test,10.png,images\test\10.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\10.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\10.h5,1,positive
test,100.png,images\test\100.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\100.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\100.h5,1,positive
test,101.png,images\test\101.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\101.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\101.h5,1,positive
test,102.png,images\test\102.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\102.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\102.h5,1,positive
test,103.png,images\test\103.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\103.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\103.h5,1,positive
test,104.png,images\test\104.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\104.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\104.h5,1,positive
test,105.png,images\test\105.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\105.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\105.h5,1,positive
test,106.png,images\test\106.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\106.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\106.h5,1,positive
test,107.png,images\test\107.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\107.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\107.h5,1,positive
test,108.png,images\test\108.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\108.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\108.h5,1,positive
test,109.png,images\test\109.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\109.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\109.h5,1,positive
test,11.png,images\test\11.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\11.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\11.h5,1,positive
test,110.png,images\test\110.png,C:\Users\Hp\Downloads\BCData\BCData\images\test\110.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\test\positive\110.h5,1,positive
